month;GPR globale;GPRHC_BEL;GPRHC_BRA;GPRHC_CHL;GPRHC_CHN;GPRHC_COL;GPRHC_DEU;GPRHC_DNK;GPRHC_EGY;GPRHC_ESP;GPRHC_FIN;GPRHC_FRA;GPRHC_IDN;GPRHC_IND;GPRHC_ITA;GPRHC_JPN;GPRHC_KOR;GPRHC_MEX;GPRHC_MYS;GPRHC_NLD;GPRHC_PER;GPRHC_PHL;GPRHC_POL;GPRHC_PRT;GPRHC_SAU;GPRHC_SWE;GPRHC_THA;GPRHC_TUR;GPRHC_TWN;GPRHC_USA;GPRHC_VNM;GPRHC_ZAF;;GPR Aggregato USA;GPR Aggregato Europe;GPR Aggregato Japan;GPR Aggregato Emerging
01/11/1985;94.8481826782227;0.120151050388813;0.0257466528564692;0.0171644352376461;0.0858221799135208;0.102986611425877;0.343288719654083;0.0171644352376461;0.411946445703506;0.0686577409505844;0.120151050388813;0.592173039913177;0.00858221761882305;0.111568830907345;0.35187092423439;0.120151050388813;0.0858221799135208;0.0686577409505844;0;0.102986611425877;0.0343288704752922;0.0686577409505844;0.111568830907345;0.0429110899567604;0.0944043919444084;0.0343288704752922;0.0171644352376461;0.0686577409505844;0;2.92653632164001;0.102986611425877;0.214555442333221;;2.92653632164001;0.179368353262544;0.120151050388813;0.0858221767764343
01/12/1985;96.4211654663086;0.169147491455078;0.0253721252083778;0.0338294990360737;0.219891741871834;0.135317996144295;0.363667130470276;0.00845737475901842;0.338294982910156;0.177604869008064;0.00845737475901842;0.397496610879898;0;0.177604869008064;0.583558857440948;0.126860618591309;0.0592016242444515;0.160690128803253;0.0169147495180368;0.0676589980721474;0.0507442504167557;0.0422868728637695;0.101488500833511;0.0422868728637695;0.0676589980721474;0.0592016242444515;0.0338294990360737;0.0845737457275391;0.0169147495180368;2.71481728553772;0.0930311232805252;0.304465502500534;;2.71481728553772;0.187753720395267;0.126860618591309;0.10326899784176
01/01/1986;135.360748291016;0.186915889382362;0.0339847058057785;0.0254885293543339;0.101954117417336;0.0424808822572231;0.518266797065735;0.0594732388854027;0.390824139118195;0.305862367153168;0.0169923529028893;0.722175002098083;0.00849617645144463;0.314358532428741;1.4613424539566;0.178419709205627;0.0934579446911812;0.101954117417336;0.00849617645144463;0.186915889382362;0.0254885293543339;0.0594732388854027;0.0764655917882919;0.0934579446911812;0.101954117417336;0.0934579446911812;0.0424808822572231;0.0849617645144463;0;3.5514018535614;0.135938823223114;0.416312664747238;;3.5514018535614;0.364485988020897;0.178419709205627;0.108661628083179
01/02/1986;98.7500305175781;0.0373727008700371;0.0186863504350185;0.0373727008700371;0.102774925529957;0.0467158742249012;0.270952075719833;0.00934317521750927;0.140147626399994;0.149490803480148;0.0280295237898827;0.569933652877808;0.0467158742249012;0.196206673979759;0.233579367399216;0.233579367399216;0.102774925529957;0.0467158742249012;0.0280295237898827;0.0186863504350185;0.112118095159531;0.429786026477814;0.0467158742249012;0.0560590475797653;0.130804449319839;0.0280295237898827;0.0280295237898827;0.0373727008700371;0.0186863504350185;2.66280484199524;0.121461272239685;0.112118095159531;;2.66280484199524;0.14014762211591;0.233579367399216;0.0949069861518709
01/03/1986;98.6766738891602;0.0505220629274845;0.0673627480864525;0.0168406870216131;0.0842034369707108;0.101044125854969;0.277871340513229;0.0168406870216131;0.17682720720768;0.159986525774002;0.0168406870216131;0.5304816365242;0;0.26945099234581;0.513640940189362;0.126305148005486;0.0673627480864525;0.101044125854969;0;0.0421017184853554;0.0673627480864525;0.303132355213165;0.0673627480864525;0.0757830888032913;0.143145844340324;0.0842034369707108;0.0589424036443233;0.143145844340324;0;2.77029299736023;0.210508584976196;0.143145844340324;;2.77029299736023;0.176827212423086;0.126305148005486;0.106362233918748
01/04/1986;148.313858032227;0.156617075204849;0.0348037928342819;0.0696075856685638;0.147916123270988;0.104411378502846;1.60097455978394;0.104411378502846;0.522056877613068;0.400243639945984;0.0435047410428524;1.42695558071136;0.0870094820857048;0.382841736078262;1.29644131660461;0.443748354911804;0.165318012237549;0.147916123270988;0.0435047410428524;0.208822757005692;0.0783085376024246;0.313234150409698;0.113112330436707;0.104411378502846;0.330636024475098;0.121813274919987;0.104411378502846;0.469851225614548;0.00870094820857048;4.75941896438599;0.330636024475098;0.200121819972992;;4.75941896438599;0.546419570222497;0.443748354911804;0.192336752226478
01/05/1986;117.38924407959;0.0676876232028008;0.0338438116014004;0.0423047617077827;0.0930704772472382;0.135375246405602;0.62611049413681;0.0592266693711281;0.186140954494476;0.126914292573929;0.0169219058007002;0.575344800949097;0.0592266693711281;0.203062862157822;0.473813354969025;0.558422863483429;0.101531431078911;0.177680000662804;0.0507657155394554;0.143836200237274;0.0423047617077827;0.0846095234155655;0.0761485770344734;0.0507657155394554;0.169219046831131;0.0846095234155655;0.0761485770344734;0.152297154068947;0.0338438116014004;3.14747428894043;0.0761485770344734;0.29613333940506;;3.14747428894043;0.222523058019578;0.558422863483429;0.109992384126312
01/06/1986;96.2942504882812;0.0173370316624641;0.0346740633249283;0.00866851583123207;0.0866851583123207;0.0693481266498566;0.372746199369431;0.0260055474936962;0.0520110949873924;0.112690709531307;0.0346740633249283;0.346740633249283;0;0.216712892055511;0.199375867843628;0.173370316624641;0.0693481266498566;0.138696253299713;0;0.0346740633249283;0.138696253299713;0.104022189974785;0.130027741193771;0.0346740633249283;0.0953536778688431;0.0433425791561604;0.0346740633249283;0.0866851583123207;0.00866851583123207;2.51386952400208;0.0693481266498566;0.407420247793198;;2.51386952400208;0.122226075828075;0.173370316624641;0.0921600108083926
01/07/1986;94.701789855957;0.0804289579391479;0.00893655046820641;0.107238605618477;0.0804289579391479;0.0893655046820641;0.357462018728256;0.0357462018728256;0.0536193028092384;0.142984807491302;0.0268096514046192;0.437890976667404;0.0268096514046192;0.241286858916283;0.187667563557625;0.142984807491302;0.0804289579391479;0.116175159811974;0.044682752341032;0.0893655046820641;0.0625558570027351;0.160857915878296;0.0983020588755608;0.0983020588755608;0.0357462018728256;0.0178731009364128;0.044682752341032;0.0714924037456512;0;2.65415549278259;0.0714924037456512;0.598748862743378;;2.65415549278259;0.147453084215522;0.142984807491302;0.104886882007122
01/08/1986;103.34593963623;0.121908739209175;0.0174155347049236;0.0522466041147709;0.148032039403915;0.0609543696045876;0.383141756057739;0.0348310694098473;0.252525240182877;0.139324277639389;0.0870776697993279;0.400557309389114;0.0348310694098473;0.365726232528687;0.182863116264343;0.261233031749725;0.0870776697993279;0.156739816069603;0.00870776735246181;0.0783699080348015;0.0348310694098473;0.113200977444649;0.0609543696045876;0.0696621388196945;0.0609543696045876;0.156739816069603;0.0435388348996639;0.0696621388196945;0.00870776735246181;2.82131671905518;0.0783699080348015;0.635667026042938;;2.82131671905518;0.165447580069304;0.261233031749725;0.120533831809696
01/09/1986;117.107887268066;0.103752374649048;0.0951063483953476;0.0778142809867859;0.103752374649048;0.0172920636832714;0.501469850540161;0.0432301573455334;0.216150790452957;0.181566655635834;0.103752374649048;1.05481588840485;0.0778142809867859;0.250734925270081;0.397717446088791;0.233442842960358;0.0691682547330856;0.0951063483953476;0.0172920636832714;0.112398408353329;0.0691682547330856;0.198858723044395;0.198858723044395;0.0518761873245239;0.0778142809867859;0.207504749298096;0.0345841273665428;0.285319030284882;0.025938093662262;3.2681999206543;0.12104444205761;0.492823779582977;;3.2681999206543;0.275808409228921;0.233442842960358;0.13287585189468
01/10/1986;96.7924346923828;0.120433561503887;0.0240867119282484;0.0240867119282484;0.216780409216881;0.0321156159043312;0.385387390851974;0.0321156159043312;0.0963468477129936;0.120433561503887;0.0401445217430592;0.578081071376801;0.0080289039760828;0.224809318780899;0.184664785861969;0.176635891199112;0.088317945599556;0.104375749826431;0.0080289039760828;0.0240867119282484;0.0562023296952248;0.168606981635094;0.136491373181343;0.104375749826431;0.0642312318086624;0.0722601339221001;0.0401445217430592;0.0722601339221001;0.0080289039760828;3.09112811088562;0.0963468477129936;0.377358496189117;;3.09112811088562;0.166198310442269;0.176635891199112;0.0971919967743911
01/11/1986;109.772819519043;0.0657516196370125;0.0493137165904045;0.0328758098185062;0.197254866361618;0.0328758098185062;0.427385538816452;0.090408481657505;0.115065343677998;0.106846384704113;0.115065343677998;0.69861102104187;0.0246568582952023;0.254787534475327;0.254787534475327;0.312320202589035;0.189035922288895;0.0493137165904045;0.0164379049092531;0.0657516196370125;0.0410947650671005;0.320539176464081;0.13972219824791;0.082189530134201;0.189035922288895;0.0657516196370125;0.0328758098185062;0.13972219824791;0.0493137165904045;3.20539164543152;0.0657516196370125;0.26300647854805;;3.20539164543152;0.19725486934185;0.312320202589035;0.115930493038736
01/12/1986;89.753776550293;0.162810623645782;0.111396744847298;0.0257069412618876;0.128534704446793;0.00856898073107004;0.308483302593231;0.0342759229242802;0.0942587852478027;0.145672664046288;0.0171379614621401;0.565552711486816;0.00856898073107004;0.325621247291565;0.188517570495605;0.154241651296616;0.0856898054480553;0.0599828623235226;0;0.0599828623235226;0.0257069412618876;0.10282776504755;0.0599828623235226;0.111396744847298;0.119965724647045;0.0856898054480553;0.0257069412618876;0.0942587852478027;0.00856898073107004;2.65638399124146;0.119965724647045;0.299914300441742;;2.65638399124146;0.167952016927302;0.154241651296616;0.0897487935757166
01/01/1987;96.9428176879883;0.027614139020443;0;0.027614139020443;0.0736377015709877;0.00920471269637346;0.312960237264633;0.00920471269637346;0.101251840591431;0.0920471251010895;0.00920471269637346;0.368188500404358;0;0.358983784914017;0.174889549612999;0.128865972161293;0.0552282780408859;0.027614139020443;0;0.0460235625505447;0.0368188507854939;0.211708396673203;0.0736377015709877;0.0552282780408859;0.184094250202179;0.00920471269637346;0.0368188507854939;0.0644329860806465;0.0184094253927469;2.70618557929993;0.0736377015709877;0.202503681182861;;2.70618557929993;0.110456553008407;0.128865972161293;0.0818734968473253
01/02/1987;100.683349609375;0.0788876861333847;0.0197219215333462;0.0197219215333462;0.0887486413121223;0.0295828823000193;0.374716490507126;0.0394438430666924;0.108470566570759;0.0986096039414406;0.0197219215333462;0.46346515417099;0.00986096076667309;0.414160341024399;0.197219207882881;0.177497282624245;0.0591657646000385;0.0690267235040665;0.00986096076667309;0.0493048019707203;0.0197219215333462;0.246524006128311;0.0788876861333847;0.0493048019707203;0.157775372266769;0.0394438430666924;0.0295828823000193;0.0591657646000385;0.00986096076667309;2.77092981338501;0.0887486413121223;0.207080170512199;;2.77092981338501;0.141011735424399;0.177497282624245;0.0908246362875951
01/03/1987;89.6077194213867;0.146589636802673;0.0344916805624962;0.0172458402812481;0.0948521196842194;0.0172458402812481;0.448391824960709;0.025868758559227;0.077606275677681;0.0689833611249924;0.0431145988404751;0.457014739513397;0;0.163835480809212;0.146589636802673;0.120720878243446;0.025868758559227;0.0689833611249924;0.00862292014062405;0.077606275677681;0.025868758559227;0.137966722249985;0.120720878243446;0.0344916805624962;0.0431145988404751;0.0172458402812481;0.00862292014062405;0.129343792796135;0.00862292014062405;2.37992572784424;0.0603604391217232;0.198327153921127;;2.37992572784424;0.146589635312557;0.120720878243446;0.0653526558491744
01/04/1987;113.394081115723;0.188797980546951;0.0899038016796112;0.0809134244918823;0.143846079707146;0.00899037998169661;0.593365073204041;0.0359615199267864;0.143846079707146;0.0899038016796112;0.0719230398535728;0.530432462692261;0.0359615199267864;0.332644075155258;0.3146633207798;0.395576745271683;0.152836471796036;0.0359615199267864;0.0179807599633932;0.134855702519417;0.0988941863179207;0.161826848983765;0.269711405038834;0.0269711408764124;0.062932662665844;0.0269711408764124;0.0179807599633932;0.062932662665844;0.062932662665844;3.14663314819336;0.0539422817528248;0.197788372635841;;3.14663314819336;0.201384518295527;0.395576745271683;0.106938208159255
01/05/1987;98.6509170532227;0.157040655612946;0.00872448086738586;0.0785203278064728;0.287907868623734;0.00872448086738586;0.453673005104065;0.0348979234695435;0.0872448086738586;0.0785203278064728;0.0174489617347717;0.488570928573608;0.0261734426021576;0.375152677297592;0.130867213010788;0.296632349491119;0.0697958469390869;0.0872448086738586;0.00872448086738586;0.0436224043369293;0.0348979234695435;0.061071366071701;0.191938579082489;0.0436224043369293;0.183214098215103;0.0436224043369293;0.0436224043369293;0.0174489617347717;0.00872448086738586;2.75693607330322;0.130867213010788;0.0959692895412445;;2.75693607330322;0.149188622832298;0.296632349491119;0.0950509231341513
01/06/1987;94.1824035644531;0.0841987058520317;0.056132473051548;0.028066236525774;0.355505645275116;0.0187108237296343;0.626812636852264;0.028066236525774;0.0748432949185371;0.056132473051548;0.028066236525774;0.523903071880341;0.00935541186481714;0.355505645275116;0.233885303139687;0.252596139907837;0.224529892206192;0.056132473051548;0;0.0467770621180534;0.0187108237296343;0.0935541242361069;0.243240714073181;0.056132473051548;0.14033117890358;0.0467770621180534;0.0187108237296343;0.0748432949185371;0.0187108237296343;2.56338286399841;0.0935541242361069;0.121620357036591;;2.56338286399841;0.173075126111507;0.252596139907837;0.10537148213112
01/07/1987;98.8719635009766;0.0740946531295776;0.0092618316411972;0.0277854967862368;0.259331285953522;0.0092618316411972;0.324164122343063;0.0185236632823944;0.0370473265647888;0.0833564847707748;0.0185236632823944;0.703899204730988;0.0185236632823944;0.324164122343063;0.138927474617958;0.240807637572289;0.129665642976761;0.0370473265647888;0;0.046309158205986;0;0.10188015550375;0.092618316411972;0.0648328214883804;0.175974801182747;0.0277854967862368;0.0185236632823944;0.0740946531295776;0;2.78781151771545;0.129665642976761;0.16671296954155;;2.78781151771545;0.150041674263775;0.240807637572289;0.084818880514879
01/08/1987;99.9684448242187;0.00931185390800238;0.074494831264019;0.0279355626553297;0.223484501242638;0.0372474156320095;0.530775666236877;0.0186237078160048;0.083806686103344;0.074494831264019;0.0279355626553297;0.512151956558228;0.0372474156320095;0.353850454092026;0.186237081885338;0.251420050859451;0.121054105460644;0.102430395781994;0.0186237078160048;0.102430395781994;0.0651829764246941;0.344538599252701;0.0465592704713345;0.074494831264019;0.47490456700325;0.139677807688713;0.00931185390800238;0.102430395781994;0.0279355626553297;2.96116948127747;0.139677807688713;0.158301517367363;;2.96116948127747;0.167613369505852;0.251420050859451;0.1288956645386
01/09/1987;121.16707611084;0.117796301841736;0.0362450145184994;0.0271837618201971;0.41681769490242;0.00906125362962484;0.534613966941833;0.00906125362962484;0.0906125381588936;0.0906125381588936;0.0181225072592497;0.607104003429413;0.0181225072592497;0.280898869037628;0.262776374816895;0.289960116147995;0.099673792719841;0.0724900290369987;0;0.108735047280788;0.0543675236403942;0.326205134391785;0.117796301841736;0.0362450145184994;0.299021393060684;0.0271837618201971;0.00906125362962484;0.0815512835979462;0.0181225072592497;3.45233774185181;0.135918810963631;0.154041320085526;;3.45233774185181;0.181225076969713;0.289960116147995;0.118273209976523
01/10/1987;101.058586120605;0.110459685325623;0.0509813912212849;0.0424844920635223;0.23791316151619;0.00849689822643995;0.246410056948662;0.0169937964528799;0.110459685325623;0.110459685325623;0.0424844920635223;0.322882145643234;0.00849689822643995;0.526807725429535;0.110459685325623;0.23791316151619;0.110459685325623;0.0594782903790474;0.0169937964528799;0.0849689841270447;0.0254906956106424;0.135950371623039;0.10196278244257;0.0169937964528799;0.288894563913345;0.0424844920635223;0.0339875929057598;0.0339875929057598;0.00849689822643995;2.73600125312805;0.161441072821617;0.203925564885139;;2.73600125312805;0.110459681972861;0.23791316151619;0.114037324184258
01/11/1987;96.1534881591797;0.119007140398026;0.0765045881271362;0.0170010197907686;0.110506631433964;0.0255015306174755;0.32301938533783;0.00850050989538431;0.136008158326149;0.144508674740791;0.00850050989538431;0.374022454023361;0.0255015306174755;0.204012244939804;0.144508674740791;0.263515800237656;0.161509692668915;0.102006122469902;0.00850050989538431;0.085005097091198;0.0340020395815372;0.0935056135058403;0.102006122469902;0.0595035701990128;0.170010194182396;0.00850050989538431;0.0680040791630745;0.0340020395815372;0.00850050989538431;2.77966666221619;0.110506631433964;0.136008158326149;;2.77966666221619;0.127507652621716;0.263515800237656;0.0854524956329873
01/12/1987;109.856384277344;0.173340260982513;0.00866701360791922;0.0346680544316769;0.208008319139481;0;0.442017674446106;0.0693361088633537;0.138672217726707;0.112671174108982;0.0606690943241119;0.55468887090683;0.0780031234025955;0.10400415956974;0.216675341129303;0.25134339928627;0.121338188648224;0.0866701304912567;0.0346680544316769;0.0953371450304985;0.00866701360791922;0.121338188648224;0.25134339928627;0.0346680544316769;0.173340260982513;0.0433350652456284;0.0606690943241119;0.0346680544316769;0.00866701360791922;3.29346513748169;0.112671174108982;0.0953371450304985;;3.29346513748169;0.1802738789469;0.25134339928627;0.0884947687093365
01/01/1988;83.201530456543;0.087161161005497;0.0348644629120827;0.0174322314560413;0.165606200695038;0.0348644629120827;0.313780188560486;0.00871611572802067;0.148173972964287;0.12202562391758;0;0.400941342115402;0.00871611572802067;0.113309510052204;0.139457851648331;0.174322322010994;0.148173972964287;0.0261483490467072;0;0.0522966980934143;0.0174322314560413;0.12202562391758;0.174322322010994;0.0958772748708725;0.148173972964287;0.0435805805027485;0.0348644629120827;0.0958772748708725;0;2.3446352481842;0.148173972964287;0.104593396186829;;2.3446352481842;0.126383683644235;0.174322322010994;0.0811975018954591
01/02/1988;86.2061462402344;0.127655699849129;0.0182365272194147;0.0273547917604446;0.127655699849129;0.136773958802223;0.33737576007843;0.0182365272194147;0.0729461088776588;0.091182641685009;0.0364730544388294;0.282666176557541;0;0.100300900638103;0.0729461088776588;0.100300900638103;0.0638278499245644;0.0820643752813339;0.00911826360970736;0.0547095835208893;0.0364730544388294;0.0638278499245644;0.200601801276207;0.0182365272194147;0.091182641685009;0.0364730544388294;0;0.091182641685009;0.0182365272194147;2.4619312286377;0.091182641685009;0.136773958802223;;2.4619312286377;0.107595513388515;0.100300900638103;0.0719862943515182
01/03/1988;110.206512451172;0.18696354329586;0.0424917154014111;0.0169966854155064;0.314438670873642;0.0339933708310127;0.373927086591721;0.00849834270775318;0.229455262422562;0.229455262422562;0.0509900562465191;0.33143538236618;0;0.161468520760536;0.118976801633835;0.220956906676292;0.0509900562465191;0.144471824169159;0.00849834270775318;0.0679867416620255;0.0339933708310127;0.101980112493038;0.152970165014267;0.0169966854155064;0.178465202450752;0.0424917154014111;0.00849834270775318;0.0594884008169174;0.0594884008169174;3.12739014625549;0.0934817716479301;0.0679867416620255;;3.12739014625549;0.142772161774337;0.220956906676292;0.0925872082773008
01/04/1988;119.45051574707;0.0713393986225128;0.0356696993112564;0.0267522744834423;0.338862150907516;0.0445871241390705;0.19618333876133;0.0980916693806648;0.178348496556282;0.115926519036293;0.0535045489668846;0.615302324295044;0.0089174248278141;0.178348496556282;0.151596218347549;0.24077045917511;0.0356696993112564;0.0802568197250366;0.0089174248278141;0.0445871241390705;0.0802568197250366;0.089174248278141;0.0267522744834423;0.0089174248278141;0.267522752285004;0.0178348496556282;0.338862150907516;0.089174248278141;0.0445871241390705;3.29944705963135;0.151596218347549;0.160513639450073;;3.29944705963135;0.137328341603279;0.24077045917511;0.114987846659987
01/05/1988;104.873474121094;0.066839337348938;0.0250647515058517;0;0.242292582988739;0.066839337348938;0.292422086000443;0.066839337348938;0.0584844164550304;0.125323757529259;0.133678674697876;0.309131920337677;0.00835491716861725;0.401036024093628;0.066839337348938;0.192163094878197;0.125323757529259;0.0584844164550304;0.00835491716861725;0.0417745858430862;0.0835491716861725;0.108613915741444;0.15038850903511;0.0417745858430862;0.108613915741444;0.0250647515058517;0.033419668674469;0.0417745858430862;0.0250647515058517;2.96599555015564;0.116968832910061;0.167098343372345;;2.96599555015564;0.116968837380409;0.192163094878197;0.0963014113275628
01/06/1988;79.708122253418;0.0262697022408247;0.0175131354480982;0;0.122591942548752;0.0437828376889229;0.236427322030067;0.00875656772404909;0.113835379481316;0.113835379481316;0.0437828376889229;0.280210167169571;0;0.140105083584785;0.166374787688255;0.148861646652222;0.096322238445282;0.0525394044816494;0;0.00875656772404909;0.00875656772404909;0.096322238445282;0.175131350755692;0.0175131354480982;0.0788091048598289;0.0175131354480982;0;0.0700525417923927;0.0262697022408247;2.15411567687988;0.0612959712743759;0.192644476890564;;2.15411567687988;0.0919439602643251;0.148861646652222;0.0682090513506218
01/07/1988;83.4304809570312;0.0642850548028946;0.101019375026226;0.00918358005583286;0.21122233569622;0.0183671601116657;0.247956648468971;0.0367343202233315;0.137753695249557;0.0642850548028946;0.0459178984165192;0.367343187332153;0.146937280893326;0.156120851635933;0.174488008022308;0.146937280893326;0.0826522186398506;0.0734686404466629;0.0367343202233315;0.00918358005583286;0.0183671601116657;0.0459178984165192;0.0826522186398506;0.0367343202233315;0.119386538863182;0.0459178984165192;0.0734686404466629;0.0551014803349972;0.00918358005583286;2.29589486122131;0.165304437279701;0.110202960669994;;2.29589486122131;0.109284597076476;0.146937280893326;0.0870023354103691
