month;USA;Europe;Japan;Emerging
01/06/2022;3,564814806;0,47839506;0,509259284;0,255847952
01/07/2022;3,477443695;0,299185461;0,234962404;0,243206699
01/08/2022;4,290955544;0,186632638;0,749720871;0,24514948
01/09/2022;4,029246807;0,318917235;0,357809573;0,248911018
01/10/2022;4,643399239;0,409711676;0,531107724;0,266751855
01/11/2022;3,607770681;0,288313289;0,308356464;0,266971774
01/12/2022;3,434544563;0,187489633;0,199104026;0,164173503
01/01/2023;2,928380251;0,311244982;0,217536807;0,164693863
01/02/2023;3,61853838;0,26916221;0,392156869;0,256121583
01/03/2023;3,425340891;0,242766878;0,33255738;0,235415611
01/04/2023;3,174315214;0,233992384;0,344639927;0,255854584
01/05/2023;3,125561237;0,211963353;0,377222925;0,216501375
01/06/2023;3,599257946;0,283859001;0,185528755;0,2050581
01/07/2023;3,391725779;0,322400295;0,298173696;0,240304451
01/08/2023;2,640748262;0,179717585;0,165046766;0,17083788
01/09/2023;2,505568027;0,180029698;0,222717151;0,189504943
01/10/2023;4,965419292;0,198616776;0,195070043;0,293071752
01/11/2023;5,002875328;0,17251294;0,287521571;0,273397696
01/12/2023;4,478749752;0,224890416;0,15246807;0,211649762
01/01/2024;4,287621021;0,190190187;0,31698364;0,237079182
01/02/2024;3,874634027;0,204925094;0,120544173;0,187613863
01/03/2024;3,437943459;0,19082164;0,173474222;0,183434459
01/04/2024;3,989317417;0,223668835;0,267067254;0,188879809
01/05/2024;3,819444418;0,233134922;0,148809522;0,19145085
01/06/2024;3,125;0,188836897;0,200534761;0,160955529
01/07/2024;2,542803764;0,152568236;0,152568236;0,129370724
01/08/2024;3,738471746;0,143280631;0,082345188;0,183759794
01/09/2024;3,398300886;0,176578375;0,166583374;0,163953109
01/10/2024;3,25414896;0,211519687;0,260331929;0,164420162
01/11/2024;3,344316244;0,196046128;0,164744645;0,195959419
01/12/2024;4,055700779;0,168842471;0,156657964;0,221703085
01/01/2025;3,367398262;0,20773999;0,251298368;0,204565695
01/02/2025;3,193187952;0,241263084;0,195139259;0,190470858
01/03/2025;3,979705095;0,264785159;0,158553988;0,216968613
